name,fy,fp,net_income,revenue,revenue_yoy,revenue_qoq,profit_margin
"INVESTMENT TECHNOLOGY GROUP, INC.",2015.0,FY,,530801000.0,,,
"INVESTORS BANCORP, INC.",2015.0,FY,112031000.0,,,,
INVESTORS HERITAGE CAPITAL CORP,2015.0,FY,1266184.0,70897788.0,,,0.017859287796115727
INVESTORS REAL ESTATE TRUST,2016.0,Q3,8371000.0,,,,
INVESTORS TITLE CO,2015.0,FY,14708210.0,126251497.0,,,0.11649929188562413
"INVESTVIEW, INC.",2015.0,Q3,-1459111.0,164928.0,,,-8.846957460225068
INVITAE CORP,2015.0,FY,-24838000.0,148000.0,,,-167.82432432432432
INVIVO THERAPEUTICS HOLDINGS CORP.,2015.0,FY,-38756000.0,,,,
"INVUITY, INC.",2015.0,FY,-12109000.0,7186000.0,,,-1.6850821040912887
ION GEOPHYSICAL CORP,2015.0,FY,-245860000.0,,,,
IONIS PHARMACEUTICALS INC,2015.0,FY,-60644000.0,147285000.0,,,-0.4117459347523509
"IONIX TECHNOLOGY, INC.",2016.0,Q2,-25833.0,,,,
"IPALCO ENTERPRISES, INC.",2015.0,FY,64049000.0,,,,
IPASS INC,2015.0,FY,-12312000.0,,,,
IPG PHOTONICS CORP,2015.0,FY,155780000.0,,,,
IRADIMED CORP,2015.0,FY,2050366.0,15653057.0,,,0.13098821527322108
IRIDEX CORP,2015.0,FY,2231000.0,38273000.0,,,0.0582917461395762
IRIDIUM COMMUNICATIONS INC.,2015.0,FY,62517000.0,,,,
IRIS BIOTECHNOLOGIES INC,2015.0,FY,-1192018.0,,,,
IROBOT CORP,2015.0,FY,27641000.0,,,,
IRON SANDS CORP.,2015.0,FY,-31551.0,,,,
IRONCLAD PERFORMANCE WEAR CORP,2015.0,FY,934319.0,,,,
IRONWOOD PHARMACEUTICALS INC,2015.0,FY,,22881000.0,,,
ISABELLA BANK CORP,2015.0,FY,12510000.0,,,,
ISHARES COMMODITY OPTIMIZED TRUST,2015.0,FY,127561.0,957.0,,,133.29258098223616
ISHARES GOLD TRUST,2015.0,FY,-628066000.0,-606324000.0,,,1.0358587158021124
ISHARES S&P GSCI COMMODITY-INDEXED TRUST,2015.0,FY,-31369866.0,664549.0,,,-47.20474487208618
ISHARES SILVER TRUST,2015.0,FY,-1954788000.0,-1914970000.0,,,1.0207930150341782
ISIGN SOLUTIONS INC.,2015.0,Q3,-8099000.0,1418000.0,,,-5.711565585331453
ISLE OF CAPRI CASINOS INC,2016.0,Q3,,236404000.0,,,
"ISORAY, INC.",2016.0,Q2,-906954.0,,,,
ISRAMCO INC,2015.0,FY,-508000.0,11452000.0,,,-0.04435906391896612
ISSUER DIRECT CORP,2015.0,FY,42126.0,13629684.0,,,0.003090753974927078
ISTAR INC.,2015.0,FY,-111951000.0,390790000.0,,,-0.2864735535709716
"IT MANAGEMENT, INC.",2015.0,Q3,-33079.0,,,,
ITC HOLDINGS CORP.,2015.0,FY,233506000.0,,,,
"ITERIS, INC.",2015.0,Q3,,17540000.0,,,
ITEX CORP,2016.0,Q2,108000.0,,,,
ITT CORP,2015.0,FY,488500000.0,2496900000.0,,,0.19564259682005686
ITT EDUCATIONAL SERVICES INC,2014.0,FY,138970000.0,,,,
ITT EDUCATIONAL SERVICES INC,2014.0,Q1,-17271000.0,,,,
ITT EDUCATIONAL SERVICES INC,2014.0,Q2,20204000.0,,,,
ITT EDUCATIONAL SERVICES INC,2014.0,Q3,9424000.0,,,,
ITT EDUCATIONAL SERVICES INC,2015.0,FY,-27024000.0,,,,
ITT EDUCATIONAL SERVICES INC,2015.0,Q1,759000.0,,,,
ITT EDUCATIONAL SERVICES INC,2015.0,Q2,-152000.0,,,,
ITT EDUCATIONAL SERVICES INC,2015.0,Q3,8122000.0,,,,
ITUS CORP,2015.0,FY,-9606314.0,,,,
ITUS CORP,2016.0,Q1,3752220.0,,,,
"IWEB, INC.",2016.0,Q2,5075.0,11682.0,,,0.4344290361239514
IXIA,2015.0,FY,11870000.0,,,,
IXYS CORP /DE/,2015.0,Q3,6622000.0,,,,
"IZEA, INC.",2015.0,FY,3184064.0,,,,
J C PENNEY CO INC,2015.0,FY,-1278000000.0,,,,
J CREW GROUP INC,2015.0,FY,88124000.0,,,,
J M SMUCKER CO,2016.0,Q3,160900000.0,,,,
J&J SNACK FOODS CORP,2016.0,Q1,11256000.0,,,,
"J. ALEXANDER'S HOLDINGS, INC.",2015.0,FY,2901000.0,,,,
"J2 GLOBAL, INC.",2015.0,FY,107522000.0,520801000.0,,,0.2064550567299218
JABIL CIRCUIT INC,2016.0,Q1,72162000.0,,,,
JACK IN THE BOX INC /NEW/,2016.0,Q2,35835000.0,468621000.0,,,0.07646904428098612
"JACKSONVILLE BANCORP, INC.",2015.0,FY,839789.0,,,,
JACOBS ENGINEERING GROUP INC /DE/,2016.0,Q1,100079000.0,3187005000.0,,,0.03140220991181376
"JAGUAR ANIMAL HEALTH, INC.",2015.0,FY,-8609575.0,,,,
"JAGUAR ANIMAL HEALTH, INC.",2015.0,Q3,-801203.0,,,,
JAKKS PACIFIC INC,2015.0,FY,-53906000.0,,,,
"JAMBA, INC.",2015.0,FY,1492000.0,,,,
"JAMES RIVER GROUP HOLDINGS, LTD.",2015.0,FY,67337000.0,386292000.0,,,0.17431632029656322
JANEL CORP,2016.0,Q1,13663.0,,,,
JANUS CAPITAL GROUP INC,2015.0,FY,114700000.0,873900000.0,,,0.13125071518480375
JARDEN CORP,2015.0,FY,203900000.0,,,,
JAREX SOLUTIONS CORP.,2015.0,FY,-244.0,0.0,,,-inf
JAVELIN MORTGAGE INVESTMENT CORP.,2015.0,FY,-43774000.0,,,,
"JAYHAWK ENERGY, INC.",2015.0,FY,-1479897.0,394925.0,,,-3.7472861935810595
JAZZ PHARMACEUTICALS PLC,2015.0,FY,216312000.0,872423000.0,,,0.2479439446231931
JEFFERIES GROUP LLC,2015.0,FY,,1097040000.0,,,
JETBLUE AIRWAYS CORP,2015.0,FY,168000000.0,,,,
JETPAY CORP,2015.0,FY,-6858000.0,33447000.0,,,-0.20504081083505246
JEWETT CAMERON TRADING CO LTD,2016.0,Q1,327787.0,,,,
"JIVE SOFTWARE, INC.",2015.0,FY,-75371000.0,,,,
JM GLOBAL HOLDING CO,2015.0,FY,-234205.0,,,,
JMB 245 PARK AVENUE ASSOCIATES LTD,2015.0,FY,-542233.0,2500000.0,,,-0.2168932
JMP GROUP LLC,2015.0,FY,3628000.0,,,,
JOBLOCATIONMAP INC,2015.0,FY,-18611.0,,,,
JOHN BEAN TECHNOLOGIES CORP,2015.0,FY,33100000.0,934200000.0,,,0.0354313851423678
JOHNSON & JOHNSON,2015.0,FY,13831000000.0,,,,
JOHNSON CONTROLS INC,2015.0,FY,1178000000.0,,,,
JOHNSON CONTROLS INC,2016.0,Q1,507000000.0,,,,
JOHNSON OUTDOORS INC,2016.0,Q1,-4194000.0,,,,
JOINT CORP,2015.0,FY,-3031220.0,7116662.0,,,-0.42593283199342613
"JONES ENERGY, INC.",2015.0,FY,-2186000.0,,,,
JONES FINANCIAL COMPANIES LLLP,2015.0,FY,0.0,,,,
JONES LANG LASALLE INC,2015.0,FY,269865000.0,4461591000.0,,,0.060486270480642444
"JONES LANG LASALLE INCOME PROPERTY TRUST, INC.",2015.0,FY,-24947000.0,76516000.0,,,-0.32603638454702283
JONES SODA CO,2015.0,FY,-539000.0,,,,
"JOURNAL MEDIA GROUP, INC.",2015.0,FY,-16703000.0,,,,
JOWAY HEALTH INDUSTRIES GROUP INC,2015.0,FY,-1205843.0,,,,
JOY GLOBAL INC,2016.0,Q1,30525000.0,,,,
JOYMAIN INTERNATIONAL DEVELOPMENT GROUP INC.,2016.0,Q3,-13096875.0,1373884.0,,,-9.532737116088404
JP ENERGY PARTNERS LP,2015.0,FY,,390869000.0,,,
JPMORGAN CHASE & CO,2015.0,FY,17886000000.0,,,,
JRSIS HEALTH CARE CORP,2015.0,FY,611494.0,,,,
"JUBILANT FLAME INTERNATIONAL, LTD",2014.0,Q2,-59311.0,,,,
"JUBILANT FLAME INTERNATIONAL, LTD",2015.0,Q3,-49921.0,,,,
JUNIATA VALLEY FINANCIAL CORP,2015.0,FY,4001000.0,,,,
JUNIPER NETWORKS INC,2015.0,FY,439800000.0,,,,
JUNIPER PHARMACEUTICALS INC,2015.0,FY,6704000.0,,,,
"JUNO THERAPEUTICS, INC.",2015.0,FY,-51820000.0,18215000.0,,,-2.8449080428218503
"JV GROUP, INC.",2016.0,Q1,-251374.0,,,,
"JV GROUP, INC.",2016.0,Q2,-113130.0,,,,
K12 INC,2016.0,Q2,12331000.0,231304000.0,,,0.05331079445232249
"K2M GROUP HOLDINGS, INC.",2015.0,FY,-37913000.0,157584000.0,,,-0.2405891461062037
KAANAPALI LAND LLC,2014.0,Q1,81000.0,2676000.0,,,0.030269058295964126
KAANAPALI LAND LLC,2014.0,Q2,154000.0,1386000.0,,-0.48206278026905824,0.1111111111111111
KADANT INC,2015.0,FY,23419000.0,,,,
KAISER ALUMINUM CORP,2015.0,FY,104800000.0,,,,
KAMAN CORP,2015.0,FY,57100000.0,,,,
"KANDI TECHNOLOGIES GROUP, INC.",2015.0,FY,-21140723.0,,,,
KANGE CORP,2015.0,FY,-31975.0,,,,
KANSAS CITY SOUTHERN,2015.0,FY,351400000.0,2369300000.0,,,0.14831384797197483
"KAR AUCTION SERVICES, INC.",2015.0,FY,67700000.0,,,,
KARNET CAPITAL CORP.,2015.0,Q4,-2731.0,,,,
KARYOPHARM THERAPEUTICS INC.,2015.0,FY,-33947000.0,,,,
KATY INDUSTRIES INC,2015.0,FY,2485000.0,,,,
KB HOME,2015.0,FY,39963000.0,2097130000.0,,,0.0190560432591208
"KBR, INC.",2015.0,FY,75000000.0,,,,
"KBS LEGACY PARTNERS APARTMENT REIT, INC.",2015.0,FY,-7745000.0,32825000.0,,,-0.23594821020563594
"KBS REAL ESTATE INVESTMENT TRUST II, INC.",2015.0,FY,55779000.0,360634000.0,,,0.15466927688459767
"KBS REAL ESTATE INVESTMENT TRUST III, INC.",2015.0,FY,-21637000.0,80423000.0,,,-0.2690399512577248
"KBS REAL ESTATE INVESTMENT TRUST, INC.",2015.0,FY,,218304000.0,,,
"KBS STRATEGIC OPPORTUNITY REIT II, INC.",2015.0,FY,-71000.0,0.0,,,-inf
"KBS STRATEGIC OPPORTUNITY REIT, INC.",2015.0,FY,11493000.0,68496000.0,,,0.16779081990189207
"KCG HOLDINGS, INC.",2015.0,FY,-89305000.0,1027336000.0,,,-0.08692871660294198
KEARNY FINANCIAL CORP.,2016.0,Q2,2169000.0,,,,
KELLOGG CO,2015.0,FY,1807000000.0,,,,
KELLY SERVICES INC,2015.0,FY,58900000.0,,,,
KEMPER CORP,2015.0,FY,,2426500000.0,,,
"KEMPHARM, INC",2015.0,FY,-5226000.0,,,,
KENNAMETAL INC,2016.0,Q2,-388302000.0,,,,
KENTUCKY FIRST FEDERAL BANCORP,2016.0,Q2,579000.0,,,,
KENTUCKY UTILITIES CO,2015.0,FY,,7263000000.0,,,
KERYX BIOPHARMACEUTICALS INC,2015.0,FY,-46732000.0,7000000.0,,,-6.676
KEWAUNEE SCIENTIFIC CORP /DE/,2016.0,Q3,484000.0,,,,
KEY ENERGY SERVICES INC,2015.0,FY,-21768000.0,,,,
KEY LINK ASSETS CORP.,2015.0,FY,-37047.0,,,,
KEY TECHNOLOGY INC,2016.0,Q1,-1828000.0,,,,
KEY TRONIC CORP,2016.0,Q2,1626000.0,,,,
KEYCORP /NEW/,2015.0,FY,910000000.0,,,,
KEYW HOLDING CORP,2015.0,FY,-11219000.0,,,,
KFORCE INC,2015.0,FY,10787000.0,,,,
KIBUSH CAPITAL CORP,2015.0,FY,-1635234.0,32000.0,,,-51.1010625
KIBUSH CAPITAL CORP,2015.0,Q2,-51858.0,,,0.0,
KIBUSH CAPITAL CORP,2015.0,Q3,-267147.0,5571.0,,-0.8259062500000001,-47.95315024232633
KIBUSH CAPITAL CORP,2016.0,Q1,-129568.0,46327.0,,7.315742236582301,-2.7968139529863794
KIEWIT ROYALTY TRUST,2015.0,FY,531372.0,,,,
KILROY REALTY CORP,2015.0,FY,43880000.0,,,,
"KIMBALL ELECTRONICS, INC.",2016.0,Q2,6229000.0,,,,
KIMBALL INTERNATIONAL INC,2016.0,Q2,2677000.0,,,,
KIMBERLY CLARK CORP,2015.0,FY,2142000000.0,,,,
KIMCO REALTY CORP,2015.0,FY,236281000.0,861527000.0,,,0.2742583807588155
KINDER HOLDING CORP.,2016.0,Q2,-40332.0,0.0,,,-inf
"KINDER MORGAN, INC.",2015.0,FY,1193000000.0,14070000000.0,,,0.08479033404406539
"KINDRED BIOSCIENCES, INC.",2015.0,FY,-4213000.0,,,,
"KINDRED HEALTHCARE, INC",2015.0,FY,-168492000.0,,,,
KINGFISH HOLDING CORP,2016.0,Q1,-73833.0,,,,
"KINGSTONE COMPANIES, INC.",2015.0,FY,327133.0,10102287.0,,,0.03238207348494455
KINGSWAY FINANCIAL SERVICES INC,2015.0,FY,,158224000.0,,,
KINGTONE WIRELESSINFO SOLUTION HOLDING LTD,2015.0,FY,-5133000.0,11562000.0,,,-0.4439543331603529
KIRBY CORP,2015.0,FY,253061000.0,2242195000.0,,,0.11286306498765718
"KITE PHARMA, INC.",2015.0,FY,-6366000.0,2881000.0,,,-2.209649427282194
KITE REALTY GROUP TRUST,2015.0,FY,-2850000.0,,,,
KKR & CO. L.P.,2015.0,FY,691226000.0,,,,
KLA TENCOR CORP,2016.0,Q2,20268000.0,,,,
KLEVER MARKETING INC,2015.0,FY,-277987.0,0.0,,,-inf
KLX INC.,2015.0,FY,150400000.0,,,,
"KM WEDDING EVENTS MANAGEMENT, INC.",2015.0,Q3,72937.0,628015.0,,,0.11613894572581865
KMG CHEMICALS INC,2016.0,Q2,5490000.0,,,,
KMP FUTURES FUND I LLC,2015.0,FY,-2070837.0,,,,
KMRB ACQUISITION CORP. II,2016.0,Q1,0.0,,,,
KNIGHT KNOX DEVELOPMENT CORP.,2016.0,Q1,-2000.0,,,,
KNIGHT TRANSPORTATION INC,2015.0,FY,69282000.0,969237000.0,,,0.07148096905091324
KNOLL INC,2015.0,FY,23184000.0,,,,
KNOT OFFSHORE PARTNERS LP,2015.0,FY,,73401000.0,,,
"KNOWLEDGE MACHINE INTERNATIONAL, INC.",2016.0,Q2,-93472.0,0.0,,,-inf
KNOWLES CORP,2015.0,FY,105800000.0,,,,
KOHLS CORP,2015.0,FY,889000000.0,,,,
KOLLAGENX CORP.,2015.0,Q3,-136631.0,94638.0,,,-1.443722394809696
KONA GRILL INC,2015.0,FY,2712000.0,,,,
KOPIN CORP,2015.0,FY,-9134000.0,4695000.0,,,-1.9454739084132056
KOPPERS HOLDINGS INC.,2015.0,FY,40400000.0,,,,
KORE RESOURCES INC.,2016.0,Q2,-126434.0,,,,
KORN FERRY INTERNATIONAL,2016.0,Q3,22939000.0,258871000.0,,,0.08861170235368195
KOSMOS ENERGY LTD.,2015.0,FY,-91044000.0,852153000.0,,,-0.1068399688788281
KOSS CORP,2016.0,Q2,165586.0,,,,
"KRAIG BIOCRAFT LABORATORIES, INC",2015.0,FY,-1872987.0,,,,
"KRATON PERFORMANCE POLYMERS, INC.",2015.0,FY,-618000.0,,,,
"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",2015.0,FY,-37200000.0,,,,
KRISPY KREME DOUGHNUTS INC,2015.0,FY,34256000.0,460331000.0,,,0.07441601803919354
KROGER CO,2015.0,FY,1519000000.0,,,,
KRONOS WORLDWIDE INC,2015.0,FY,-102000000.0,,,,
KTL BAMBOO INTERNATIONAL CORP,2016.0,Q2,-12290.0,,,,
KULICKE & SOFFA INDUSTRIES INC,2016.0,Q1,7842000.0,,,,
"KURA ONCOLOGY, INC.",2015.0,FY,-3671000.0,,,,
"KUSH BOTTLES, INC.",2016.0,Q1,-87375.0,620325.0,,,-0.1408535848144118
KVH INDUSTRIES INC DE,2015.0,FY,-1123000.0,,,,
L 3 COMMUNICATIONS HOLDINGS INC,2015.0,FY,751000000.0,,,,
"L BRANDS, INC.",2015.0,FY,903000000.0,,,,
LA JOLLA PHARMACEUTICAL CO,2015.0,FY,-17935000.0,0.0,,,-inf
LA QUINTA HOLDINGS INC.,2015.0,FY,3976000.0,873893000.0,,,0.0045497560914208035
LA-Z-BOY INC,2016.0,Q3,17948000.0,,,,
LABORATORY CORP OF AMERICA HOLDINGS,2015.0,FY,573800000.0,5808300000.0,,,0.09878966306836769
LABSTYLE INNOVATIONS CORP.,2015.0,FY,-12877000.0,51000.0,,,-252.49019607843138
LABSTYLE INNOVATIONS CORP.,2015.0,Q3,-13931000.0,0.0,,-1.0,-inf
LACLEDE GROUP INC,2016.0,Q1,47100000.0,,,,
LADENBURG THALMANN FINANCIAL SERVICES INC,2015.0,FY,-454000.0,793116000.0,,,-0.0005724257233494218
LAKE AREA CORN PROCESSORS LLC,2015.0,FY,2946044.0,145412968.0,,,0.020259843675015286
LAKE FOREST MINERALS INC.,2016.0,Q2,-2839.0,,,,
"LAKE SHORE BANCORP, INC.",2015.0,FY,3743000.0,,,,
LAKE SUNAPEE BANK GROUP,2015.0,FY,8414000.0,,,,
LAKELAND BANCORP INC,2015.0,FY,24969000.0,,,,
LAKELAND FINANCIAL CORP,2015.0,FY,38839000.0,,,,
LAM RESEARCH CORP,2016.0,Q2,176940000.0,,,,
LAMAR ADVERTISING CO/NEW,2015.0,FY,40139000.0,,,,
LANCASTER COLONY CORP,2016.0,Q2,32954000.0,,,,
LANDAUER INC,2016.0,Q1,4377000.0,37547000.0,,,0.11657389405278717
LANDMARK BANCORP INC,2015.0,FY,4655000.0,,,,
LANDMARK INFRASTRUCTURE PARTNERS LP,2015.0,FY,,17399055.0,,,
LANDSTAR SYSTEM INC,2015.0,FY,146009000.0,2664780000.0,,,0.05479214043936085
"LANTHEUS HOLDINGS, INC.",2015.0,FY,,283672000.0,,,
LANTRONIX INC,2016.0,Q2,-632000.0,,,,
LAPOLLA INDUSTRIES INC,2015.0,FY,-3660949.0,,,,
"LAPORTE BANCORP, INC.",2015.0,FY,850000.0,,,,
"LAREDO OIL, INC.",2016.0,Q2,681.0,1849091.0,,,0.00036828906743908226
"LAREDO PETROLEUM, INC.",2015.0,FY,118000000.0,,,,
LAS VEGAS SANDS CORP,2015.0,FY,2305997000.0,,,,
LASALLE HOTEL PROPERTIES,2015.0,FY,89935000.0,977293000.0,,,0.0920246026524287
LATTICE SEMICONDUCTOR CORP,2015.0,FY,22321000.0,,,,
LAWSON PRODUCTS INC/NEW/DE/,2015.0,FY,-5120000.0,,,,
LAZARD GROUP LLC,2015.0,FY,183063000.0,2071113000.0,,,0.08838870694162994
LAZARD LTD,2015.0,FY,160212000.0,2064733000.0,,,0.07759453643643027
LCNB CORP,2015.0,FY,8780000.0,,,,
LDR HOLDING CORP,2015.0,FY,-27935000.0,111594000.0,,,-0.2503270785167661
"LEAF EQUIPMENT FINANCE FUND 4, L.P.",2015.0,FY,-5597000.0,1807000.0,,,-3.097399003873824
LEAP TECHNOLOGY INC / DE,2015.0,FY,-534969.0,0.0,,,-inf
LEAPFROG ENTERPRISES INC,2015.0,Q3,-124212000.0,,,,
LEAR CORP,2015.0,FY,431400000.0,,,,
"LEARNING TREE INTERNATIONAL, INC.",2016.0,Q1,-1150000.0,24400000.0,,,-0.0471311475409836
LEATT CORP,2015.0,FY,418351.0,18458928.0,,,0.02266388383984162
"LEE ENTERPRISES, INC",2016.0,Q1,9753000.0,177210000.0,,,0.055036397494498054
"LEGACY EDUCATION ALLIANCE, INC.",2015.0,FY,7365000.0,96508000.0,,,0.076314916898081
LEGACY RESERVES LP,2015.0,FY,-35272000.0,,,,
LEGACY VENTURES INTERNATIONAL INC.,2016.0,Q2,-2455.0,37418.0,,,-0.06561013416002993
"LEGACYXCHANGE, INC.",2015.0,Q3,-836903.0,79.0,,,-10593.708860759494
"LEGG MASON, INC.",2015.0,Q3,-1534000.0,-182000.0,,,8.428571428571429
LEGGETT & PLATT INC,2015.0,FY,197300000.0,,,,
"LEIDOS HOLDINGS, INC.",2015.0,FY,164000000.0,5755000000.0,,,0.028496959165942658
LEMAITRE VASCULAR INC,2015.0,FY,3202000.0,,,,
LENDINGCLUB CORP,2015.0,FY,7308000.0,98002000.0,,,0.07456990673659722
"LENDINGTREE, INC.",2015.0,FY,,139240000.0,,,
LENNAR CORP /NEW/,2015.0,FY,479674000.0,5935095000.0,,,0.08081993632789365
LENNOX INTERNATIONAL INC,2015.0,FY,171800000.0,,,,
"LEO MOTORS, INC.",2015.0,FY,-4485361.0,693096.0,,,-6.471485912485428
LEPERCQ CORPORATE INCOME FUND L P,2015.0,FY,13700000.0,,,,
LESCARDEN INC,2016.0,Q2,18983.0,,,,
LEUCADIA NATIONAL CORP,2015.0,FY,369240000.0,10999007000.0,,,0.03357030321009888
LEVEL 3 COMMUNICATIONS INC,2015.0,FY,,6313000000.0,,,
LEVI STRAUSS & CO,2015.0,FY,229193000.0,,,,
"LEXICON PHARMACEUTICALS, INC.",2015.0,FY,-104126000.0,2222000.0,,,-46.86138613861386
LEXINGTON REALTY TRUST,2015.0,FY,1630000.0,,,,
LEXMARK INTERNATIONAL INC /KY/,2015.0,FY,259100000.0,3667600000.0,,,0.07064565383356963
"LGI HOMES, INC.",2015.0,FY,22327000.0,162796000.0,,,0.13714710435145827
LGL GROUP INC,2015.0,FY,-2825000.0,,,,
"LI3 ENERGY, INC.",2016.0,Q2,1323667.0,,,,
LIBBEY INC,2015.0,FY,28459000.0,,,,
"LIBERATED ENERGY, INC.",2015.0,FY,-306798.0,,,,
LIBERATED SYNDICATION INC.,2015.0,FY,1398255.0,5274608.0,,,0.2650917376229665
LIBERTY GLOBAL PLC,2014.0,FY,322800000.0,9930800000.0,,,0.03250493414427841
LIBERTY GLOBAL PLC,2015.0,FY,-963900000.0,14474200000.0,,0.4575059411124984,-0.06659435409210872
LIBERTY INTERACTIVE CORP,2015.0,FY,501000000.0,,,,
LIBERTY MEDIA CORP,2015.0,FY,8780000000.0,,,,
LIBERTY SILVER CORP,2016.0,Q2,-253865.0,,,,
LIBERTY STAR URANIUM & METALS CORP.,2015.0,Q3,-2318047.0,0.0,,,-inf
"LIBERTY TAX, INC.",2016.0,Q3,1919000.0,47680000.0,,,0.04024748322147651
"LIBERTY TRIPADVISOR HOLDINGS, INC.",2015.0,FY,-7000000.0,,,,
"LIFE CLIPS, INC.",2016.0,Q2,-7446.0,22.0,,,-338.45454545454544
"LIFELOC TECHNOLOGIES, INC",2015.0,FY,604996.0,,,,
"LIFELOCK, INC.",2015.0,FY,54455000.0,,,,
LIFELOGGER TECHNOLOGIES CORP,2015.0,Q3,-18227.0,92000.0,,,-0.1981195652173913
"LIFEPOINT HEALTH, INC.",2015.0,FY,128200000.0,,,,
"LIFETIME BRANDS, INC",2015.0,FY,9281000.0,,,,
LIFEVANTAGE CORP,2016.0,Q2,1472000.0,,,,
LIFEWAY FOODS INC,2015.0,FY,4990000.0,,,,
LIGAND PHARMACEUTICALS INC,2015.0,FY,11420000.0,48973000.0,,,0.233189716782717
LIGHTBRIDGE CORP,2015.0,FY,-3654314.0,1310199.0,,,-2.78912897964355
"LIGHTNING GAMING, INC.",2015.0,FY,-1539706.0,,,,
LIGHTPATH TECHNOLOGIES INC,2016.0,Q2,141213.0,,,,
LIGHTSTONE REAL ESTATE INCOME TRUST INC.,2015.0,FY,0.0,,,,
LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC,2015.0,FY,1330000.0,,,,
"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST III, INC.",2015.0,FY,-1267.0,0.0,,,-inf
"LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST, INC.",2015.0,FY,14914000.0,49526000.0,,,0.3011347575011105
"LIGHTWAVE LOGIC, INC.",2015.0,FY,-4409797.0,,,,
"LIGHTWAVE LOGIC, INC.",2015.0,Q3,-3912326.0,,,,
LILLY ELI & CO,2015.0,FY,4684800000.0,23113100000.0,,,0.20269024925258836
LIME ENERGY CO.,2015.0,FY,-1168000.0,12280000.0,,,-0.09511400651465798
"LIMELIGHT NETWORKS, INC.",2015.0,FY,-35402000.0,173433000.0,,,-0.20412493585419153
LIMONEIRA CO,2015.0,FY,4906000.0,84884000.0,,,0.057796522312803356
LIMONEIRA CO,2016.0,Q1,-1448000.0,28011000.0,,-0.6700084821638943,-0.051693977366034774
LINCOLN EDUCATIONAL SERVICES CORP,2015.0,FY,-51286000.0,,,,
LINCOLN NATIONAL CORP,2015.0,FY,1244000000.0,11969000000.0,,,0.10393516584509985
"LINCOLNWAY ENERGY, LLC",2016.0,Q1,1723899.0,30020963.0,,,0.05742317459969555
"LINDBLAD EXPEDITIONS HOLDINGS, INC.",2015.0,FY,14844000.0,,,,
LINEAR TECHNOLOGY CORP /CA/,2016.0,Q2,123602000.0,,,,
LINKEDIN CORP,2015.0,FY,26769000.0,1528545000.0,,,0.017512732696780272
"LINN ENERGY, LLC",2015.0,FY,-691337000.0,2331655000.0,,,-0.2965005543272911
"LINNCO, LLC",2015.0,FY,-912447000.0,,,,
"LION BIOTECHNOLOGIES, INC.",2015.0,FY,-25382000.0,0.0,,,-inf
LIONBRIDGE TECHNOLOGIES INC /DE/,2015.0,FY,11640000.0,489196000.0,,,0.023794143860538516
LIONS GATE ENTERTAINMENT CORP /CN/,2015.0,Q3,98185000.0,,,,
LIPOCINE INC.,2015.0,FY,-20372676.0,,,,
LIQTECH INTERNATIONAL INC,2015.0,FY,-3066068.0,,,,
LIQUIDMETAL TECHNOLOGIES INC,2015.0,FY,-14206000.0,1026000.0,,,-13.846003898635477
LITERA GROUP INC,2015.0,FY,3803.0,24500.0,,,0.15522448979591838
LITHIA MOTORS INC,2015.0,FY,106000000.0,4005749000.0,,,0.02646196753715722
LITHIUM CORP,2015.0,FY,-378257.0,,,,
"LITHIUM EXPLORATION GROUP, INC.",2016.0,Q1,1409375.0,0.0,,,inf
"LITHIUM EXPLORATION GROUP, INC.",2016.0,Q2,-1850222.0,0.0,,,-inf
LITTELFUSE INC /DE,2015.0,FY,88784000.0,,,,
LIVANOVA PLC,2015.0,FY,46358000.0,,,,
"LIVE NATION ENTERTAINMENT, INC.",2015.0,FY,-43378000.0,6478547000.0,,,-0.0066956371544421925
"LIVE OAK BANCSHARES, INC.",2015.0,FY,28062000.0,,,,
LIVE VENTURES INC,2015.0,FY,-4661381.0,7265276.0,,,-0.6415972359480906
LIVE VENTURES INC,2016.0,Q1,-4947434.0,8007052.0,,0.10209880533100191,-0.617884584738553
LIVEPERSON INC,2015.0,FY,-3499000.0,177805000.0,,,-0.01967886167430612
"LIVING 3D HOLDINGS, INC.",2015.0,FY,-476273.0,8512.0,,,-55.953125
"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",2015.0,FY,-2766188.0,,,,
LKQ CORP,2015.0,FY,311623000.0,,,,
"LM FUNDING AMERICA, INC.",2015.0,FY,2382464.0,7649389.0,,,0.31145807854718854
LMI AEROSPACE INC,2015.0,FY,-58485000.0,412557000.0,,,-0.14176222921923515
LOCKHEED MARTIN CORP,2015.0,FY,2981000000.0,,,,
LODE-STAR MINING INC.,2015.0,FY,-118417.0,,,,
LOEWS CORP,2015.0,FY,595000000.0,14613000000.0,,,0.040717169643468144
"LOGICQUEST TECHNOLOGY, INC.",2015.0,FY,-485983.0,36591.0,,,-13.281489983875817
"LOGMEIN, INC.",2015.0,FY,-7682000.0,166258000.0,,,-0.04620529538428226
LOJACK CORP,2015.0,FY,3167000.0,,,,
LONG ISLAND ICED TEA CORP.,2015.0,FY,-3151381.0,,,,
